,Unnamed: 0,utc_datetime,local_datetime,value,live,ensemblevalue
17,17,2021-08-28T21:00:00+00:00,2021-08-28T17:00:00-04:00,20619.969,20929,21074.98438
18,18,2021-08-28T22:00:00+00:00,2021-08-28T18:00:00-04:00,20341.635,20740,20863.31738
19,19,2021-08-28T23:00:00+00:00,2021-08-28T19:00:00-04:00,20148.383,20497,20609.69141
20,20,2021-08-29T00:00:00+00:00,2021-08-28T20:00:00-04:00,19708.295,20313,20219.64746
21,21,2021-08-29T01:00:00+00:00,2021-08-28T21:00:00-04:00,19492.934,19736,19763.9668
22,22,2021-08-29T02:00:00+00:00,2021-08-28T22:00:00-04:00,18734.76,18884,18964.87988
23,23,2021-08-29T03:00:00+00:00,2021-08-28T23:00:00-04:00,17494.088,17957,17908.04395
0,0,2021-08-29T04:00:00+00:00,2021-08-29T00:00:00-04:00,18264.625,17049,17594.8125
1,1,2021-08-29T05:00:00+00:00,2021-08-29T01:00:00-04:00,17459.332,16312,16823.66602
2,2,2021-08-29T06:00:00+00:00,2021-08-29T02:00:00-04:00,17036.559,15794,16355.2793
3,3,2021-08-29T07:00:00+00:00,2021-08-29T03:00:00-04:00,16221.025,15470,15775.0127
4,4,2021-08-29T08:00:00+00:00,2021-08-29T04:00:00-04:00,15959.506,15304,15563.75293
5,5,2021-08-29T09:00:00+00:00,2021-08-29T05:00:00-04:00,15845.32,15336,15533.16016
6,6,2021-08-29T10:00:00+00:00,2021-08-29T06:00:00-04:00,15598.399,15496,15475.19971
7,7,2021-08-29T11:00:00+00:00,2021-08-29T07:00:00-04:00,16493.207,15907,16126.10352
8,8,2021-08-29T12:00:00+00:00,2021-08-29T08:00:00-04:00,16993.22,16719,16770.11035
9,9,2021-08-29T13:00:00+00:00,2021-08-29T09:00:00-04:00,17582.852,17558,17507.92578
10,10,2021-08-29T14:00:00+00:00,2021-08-29T10:00:00-04:00,18140.48,18309,18226.24023
11,11,2021-08-29T15:00:00+00:00,2021-08-29T11:00:00-04:00,18545.209,19007,18808.10449
12,12,2021-08-29T16:00:00+00:00,2021-08-29T12:00:00-04:00,19386.938,19649,19517.96875
13,13,2021-08-29T17:00:00+00:00,2021-08-29T13:00:00-04:00,19281.486,19996,19715.74316
14,14,2021-08-29T18:00:00+00:00,2021-08-29T14:00:00-04:00,19629.854,20155,20116.42676
15,15,2021-08-29T19:00:00+00:00,2021-08-29T15:00:00-04:00,20220.979,20436,20611.98926
16,16,2021-08-29T20:00:00+00:00,2021-08-29T16:00:00-04:00,20537.496,21009,21003.24805
17,17,2021-08-29T21:00:00+00:00,2021-08-29T17:00:00-04:00,20943.281,21480,21380.64063
18,18,2021-08-29T22:00:00+00:00,2021-08-29T18:00:00-04:00,21139.633,21553,21455.81641
19,19,2021-08-29T23:00:00+00:00,2021-08-29T19:00:00-04:00,20703.037,21492,21201.01855
20,20,2021-08-30T00:00:00+00:00,2021-08-29T20:00:00-04:00,20805.332,21393,21139.16602
21,21,2021-08-30T01:00:00+00:00,2021-08-29T21:00:00-04:00,19982.6,20757,20392.7998
22,22,2021-08-30T02:00:00+00:00,2021-08-29T22:00:00-04:00,19565.986,19763,19694.49316
23,23,2021-08-30T03:00:00+00:00,2021-08-29T23:00:00-04:00,18795.049,18771,18799.52441
0,0,2021-08-30T04:00:00+00:00,2021-08-30T00:00:00-04:00,18557.238,17883,18115.11914
1,1,2021-08-30T05:00:00+00:00,2021-08-30T01:00:00-04:00,17944.32,17249,17482.16016
2,2,2021-08-30T06:00:00+00:00,2021-08-30T02:00:00-04:00,17619.973,16829,17084.48633
3,3,2021-08-30T07:00:00+00:00,2021-08-30T03:00:00-04:00,17356.195,16640,16832.09766
4,4,2021-08-30T08:00:00+00:00,2021-08-30T04:00:00-04:00,17073.346,16764,16737.67285
5,5,2021-08-30T09:00:00+00:00,2021-08-30T05:00:00-04:00,17847.596,17479,17463.29785
6,6,2021-08-30T10:00:00+00:00,2021-08-30T06:00:00-04:00,18870.035,18692,18491.51758
7,7,2021-08-30T11:00:00+00:00,2021-08-30T07:00:00-04:00,20048.857,19934,19696.42871
8,8,2021-08-30T12:00:00+00:00,2021-08-30T08:00:00-04:00,21396.36,21107,21017.67969
9,9,2021-08-30T13:00:00+00:00,2021-08-30T09:00:00-04:00,21900.76,22023,21789.87988
10,10,2021-08-30T14:00:00+00:00,2021-08-30T10:00:00-04:00,23015.182,22890,22775.09082
11,11,2021-08-30T15:00:00+00:00,2021-08-30T11:00:00-04:00,24200.441,23708,23765.7207
12,12,2021-08-30T16:00:00+00:00,2021-08-30T12:00:00-04:00,25431.477,24443,24678.73828
13,13,2021-08-30T17:00:00+00:00,2021-08-30T13:00:00-04:00,26390.174,25150,25403.08691
14,14,2021-08-30T18:00:00+00:00,2021-08-30T14:00:00-04:00,26715.496,25863,25734.74805
15,15,2021-08-30T19:00:00+00:00,2021-08-30T15:00:00-04:00,27159.434,26347,26030.2168
16,16,2021-08-30T20:00:00+00:00,2021-08-30T16:00:00-04:00,27742.965,26859,26393.98242
17,17,2021-08-30T21:00:00+00:00,2021-08-30T17:00:00-04:00,27740.23,26910,26367.11523
18,18,2021-08-30T22:00:00+00:00,2021-08-30T18:00:00-04:00,27509.27,26165,25995.13477
19,19,2021-08-30T23:00:00+00:00,2021-08-30T19:00:00-04:00,26303.822,25325,25200.91113
20,20,2021-08-31T00:00:00+00:00,2021-08-30T20:00:00-04:00,25245.42,24702,24456.20996
21,21,2021-08-31T01:00:00+00:00,2021-08-30T21:00:00-04:00,24306.637,23507,23453.81836
22,22,2021-08-31T02:00:00+00:00,2021-08-30T22:00:00-04:00,22678.775,21991,21923.8877
23,23,2021-08-31T03:00:00+00:00,2021-08-30T23:00:00-04:00,21215.83,20488,20482.41504
0,0,2021-08-31T04:00:00+00:00,2021-08-31T00:00:00-04:00,19740.984,19224,19002.99219
1,1,2021-08-31T05:00:00+00:00,2021-08-31T01:00:00-04:00,18577.719,18273,17995.85938
2,2,2021-08-31T06:00:00+00:00,2021-08-31T02:00:00-04:00,17873.152,17579,17322.07617
3,3,2021-08-31T07:00:00+00:00,2021-08-31T03:00:00-04:00,17370.094,17121,16878.04688
4,4,2021-08-31T08:00:00+00:00,2021-08-31T04:00:00-04:00,17156.83,17051,16742.41504
5,5,2021-08-31T09:00:00+00:00,2021-08-31T05:00:00-04:00,17548.447,17547,17197.72363
6,6,2021-08-31T10:00:00+00:00,2021-08-31T06:00:00-04:00,18294.371,18523,18061.68555
7,7,2021-08-31T11:00:00+00:00,2021-08-31T07:00:00-04:00,18997.965,19571,18959.98242
8,8,2021-08-31T12:00:00+00:00,2021-08-31T08:00:00-04:00,20600.611,20609,20287.30566
9,9,2021-08-31T13:00:00+00:00,2021-08-31T09:00:00-04:00,21131.383,21358,20955.69141
10,10,2021-08-31T14:00:00+00:00,2021-08-31T10:00:00-04:00,22548.812,22140,22004.40625
11,11,2021-08-31T15:00:00+00:00,2021-08-31T11:00:00-04:00,23332.992,22937,22734.49609
12,12,2021-08-31T16:00:00+00:00,2021-08-31T12:00:00-04:00,24478.154,23733,23572.57715
13,13,2021-08-31T17:00:00+00:00,2021-08-31T13:00:00-04:00,25361.295,24243,24254.64746
14,14,2021-08-31T18:00:00+00:00,2021-08-31T14:00:00-04:00,26125.047,24537,24842.52344
15,15,2021-08-31T19:00:00+00:00,2021-08-31T15:00:00-04:00,26523.74,24638,25132.37012
16,16,2021-08-31T20:00:00+00:00,2021-08-31T16:00:00-04:00,26832.95,24772,25346.97461
17,17,2021-08-31T21:00:00+00:00,2021-08-31T17:00:00-04:00,26009.746,24484,24875.87305
18,18,2021-08-31T22:00:00+00:00,2021-08-31T18:00:00-04:00,25337.127,23780,24243.06348
19,19,2021-08-31T23:00:00+00:00,2021-08-31T19:00:00-04:00,25042.549,23129,23808.27441
20,20,2021-09-01T00:00:00+00:00,2021-08-31T20:00:00-04:00,23940.164,22611,22994.08203
21,21,2021-09-01T01:00:00+00:00,2021-08-31T21:00:00-04:00,22664.387,21585,21807.69336
22,22,2021-09-01T02:00:00+00:00,2021-08-31T22:00:00-04:00,21096.93,20288,20344.46484
23,23,2021-09-01T03:00:00+00:00,2021-08-31T23:00:00-04:00,19643.877,18986,18975.43848
